code,name,metric,fy,basis,value,unit,source,as_of
9104,"Mitsui O.S.K.Lines,Ltd.",net_sales,FY2026,company,890000000000.0,jpy_abs,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",net_sales,FY2026,consensus,2082127895930.0,jpy_abs,yfinance,2026-08-27
9104,"Mitsui O.S.K.Lines,Ltd.",operating_profit,FY2026,company,59000000000.0,jpy_abs,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",dps,FY2027,company,205.0,jpy,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",eps,FY2027,company,494.77,jpy,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",eps,FY2027,consensus,581.2212,jpy,yfinance,2026-08-27
9104,"Mitsui O.S.K.Lines,Ltd.",net_profit,FY2027,company,170000000000.0,jpy_abs,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",net_sales,FY2027,company,2040000000000.0,jpy_abs,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",net_sales,FY2027,consensus,2161292407680.0,jpy_abs,yfinance,2026-08-27
9104,"Mitsui O.S.K.Lines,Ltd.",operating_profit,FY2027,company,105000000000.0,jpy_abs,jquants,2026-04-30
9104,"Mitsui O.S.K.Lines,Ltd.",eps,FY2028,consensus,581.2212,jpy,yfinance,2026-08-27
9104,"Mitsui O.S.K.Lines,Ltd.",net_sales,FY2028,consensus,2161292407680.0,jpy_abs,yfinance,2026-08-27
9107,"Kawasaki Kisen Kaisha,Ltd.",dps,FY2026,company,120.0,jpy,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",eps,FY2026,company,181.96,jpy,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",eps,FY2026,consensus,215.05418,jpy,yfinance,2026-08-27
9107,"Kawasaki Kisen Kaisha,Ltd.",net_profit,FY2026,company,115000000000.0,jpy_abs,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",net_sales,FY2026,company,1006000000000.0,jpy_abs,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",net_sales,FY2026,consensus,1074790656759.0,jpy_abs,yfinance,2026-08-27
9107,"Kawasaki Kisen Kaisha,Ltd.",operating_profit,FY2026,company,84000000000.0,jpy_abs,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",dps,FY2027,company,120.0,jpy,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",eps,FY2027,company,150.29,jpy,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",eps,FY2027,consensus,198.63947,jpy,yfinance,2026-08-27
9107,"Kawasaki Kisen Kaisha,Ltd.",net_profit,FY2027,company,95000000000.0,jpy_abs,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",net_sales,FY2027,company,1020000000000.0,jpy_abs,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",net_sales,FY2027,consensus,1106817525990.0,jpy_abs,yfinance,2026-08-27
9107,"Kawasaki Kisen Kaisha,Ltd.",operating_profit,FY2027,company,83000000000.0,jpy_abs,jquants,2026-05-08
9107,"Kawasaki Kisen Kaisha,Ltd.",eps,FY2028,consensus,198.63947,jpy,yfinance,2026-08-27
9107,"Kawasaki Kisen Kaisha,Ltd.",net_sales,FY2028,consensus,1106817525990.0,jpy_abs,yfinance,2026-08-27
9110,"NS United Kaiun Kaisha,Ltd.",dps,FY2026,company,265.0,jpy,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",eps,FY2026,company,882.64,jpy,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_profit,FY2026,company,20800000000.0,jpy_abs,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_sales,FY2026,company,224000000000.0,jpy_abs,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_sales,FY2026,consensus,0.0,jpy_abs,yfinance,2026-08-27
9110,"NS United Kaiun Kaisha,Ltd.",operating_profit,FY2026,company,18900000000.0,jpy_abs,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",dps,FY2027,company,295.0,jpy,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",eps,FY2027,company,980.25,jpy,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_profit,FY2027,company,23100000000.0,jpy_abs,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_sales,FY2027,company,230000000000.0,jpy_abs,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_sales,FY2027,consensus,0.0,jpy_abs,yfinance,2026-08-27
9110,"NS United Kaiun Kaisha,Ltd.",operating_profit,FY2027,company,23100000000.0,jpy_abs,jquants,2026-04-30
9110,"NS United Kaiun Kaisha,Ltd.",net_sales,FY2028,consensus,0.0,jpy_abs,yfinance,2026-08-27
9142,Kyushu Railway Company,dps,FY2026,company,115.0,jpy,jquants,2026-05-11
9142,Kyushu Railway Company,eps,FY2026,company,298.76,jpy,jquants,2026-05-11
9142,Kyushu Railway Company,eps,FY2026,consensus,331.89963,jpy,yfinance,2026-08-27
9142,Kyushu Railway Company,net_profit,FY2026,company,46000000000.0,jpy_abs,jquants,2026-05-11
9142,Kyushu Railway Company,net_sales,FY2026,company,489100000000.0,jpy_abs,jquants,2026-05-11
9142,Kyushu Railway Company,net_sales,FY2026,consensus,524332130470.0,jpy_abs,yfinance,2026-08-27
9142,Kyushu Railway Company,operating_profit,FY2026,company,73100000000.0,jpy_abs,jquants,2026-05-11
9142,Kyushu Railway Company,dps,FY2027,company,121.0,jpy,jquants,2026-05-11
9142,Kyushu Railway Company,eps,FY2027,company,335.43,jpy,jquants,2026-05-11
9142,Kyushu Railway Company,eps,FY2027,consensus,369.88437,jpy,yfinance,2026-08-27
9142,Kyushu Railway Company,net_profit,FY2027,company,51600000000.0,jpy_abs,jquants,2026-05-11
9142,Kyushu Railway Company,net_sales,FY2027,company,520500000000.0,jpy_abs,jquants,2026-05-11
9142,Kyushu Railway Company,net_sales,FY2027,consensus,555965361390.0,jpy_abs,yfinance,2026-08-27
9142,Kyushu Railway Company,operating_profit,FY2027,company,75000000000.0,jpy_abs,jquants,2026-05-11
9142,Kyushu Railway Company,eps,FY2028,consensus,369.88437,jpy,yfinance,2026-08-27
9142,Kyushu Railway Company,net_sales,FY2028,consensus,555965361390.0,jpy_abs,yfinance,2026-08-27
9143,"SG HOLDINGS CO.,LTD.",dps,FY2026,company,53.0,jpy,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",eps,FY2026,company,98.87,jpy,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",eps,FY2026,consensus,104.83688,jpy,yfinance,2026-08-27
9143,"SG HOLDINGS CO.,LTD.",net_profit,FY2026,company,59000000000.0,jpy_abs,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",net_sales,FY2026,company,1635000000000.0,jpy_abs,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",net_sales,FY2026,consensus,1748895364990.0,jpy_abs,yfinance,2026-08-27
9143,"SG HOLDINGS CO.,LTD.",operating_profit,FY2026,company,90000000000.0,jpy_abs,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",dps,FY2027,company,54.0,jpy,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",eps,FY2027,company,99.72,jpy,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",eps,FY2027,consensus,115.04999,jpy,yfinance,2026-08-27
9143,"SG HOLDINGS CO.,LTD.",net_profit,FY2027,company,60000000000.0,jpy_abs,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",net_sales,FY2027,company,1740000000000.0,jpy_abs,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",net_sales,FY2027,consensus,1815118553840.0,jpy_abs,yfinance,2026-08-27
9143,"SG HOLDINGS CO.,LTD.",operating_profit,FY2027,company,97000000000.0,jpy_abs,jquants,2026-05-08
9143,"SG HOLDINGS CO.,LTD.",eps,FY2028,consensus,115.04999,jpy,yfinance,2026-08-27
9143,"SG HOLDINGS CO.,LTD.",net_sales,FY2028,consensus,1815118553840.0,jpy_abs,yfinance,2026-08-27
9201,"Japan Airlines Co.,Ltd.",dps,FY2026,company,96.0,jpy,jquants,2026-04-30
9201,"Japan Airlines Co.,Ltd.",eps,FY2026,consensus,219.47847,jpy,yfinance,2026-08-27
9201,"Japan Airlines Co.,Ltd.",net_profit,FY2026,company,123000000000.0,jpy_abs,jquants,2026-04-30
9201,"Japan Airlines Co.,Ltd.",net_sales,FY2026,company,2000000000000.0,jpy_abs,jquants,2026-04-30
9201,"Japan Airlines Co.,Ltd.",net_sales,FY2026,consensus,2182716702699.0,jpy_abs,yfinance,2026-08-27
9201,"Japan Airlines Co.,Ltd.",dps,FY2027,company,96.0,jpy,jquants,2026-04-30
9201,"Japan Airlines Co.,Ltd.",eps,FY2027,consensus,284.28558,jpy,yfinance,2026-08-27
9201,"Japan Airlines Co.,Ltd.",net_profit,FY2027,company,110000000000.0,jpy_abs,jquants,2026-04-30
9201,"Japan Airlines Co.,Ltd.",net_sales,FY2027,company,2095000000000.0,jpy_abs,jquants,2026-04-30
9201,"Japan Airlines Co.,Ltd.",net_sales,FY2027,consensus,2232628468220.0,jpy_abs,yfinance,2026-08-27
9201,"Japan Airlines Co.,Ltd.",eps,FY2028,consensus,284.28558,jpy,yfinance,2026-08-27
9201,"Japan Airlines Co.,Ltd.",net_sales,FY2028,consensus,2232628468220.0,jpy_abs,yfinance,2026-08-27
9202,ANA HOLDINGS INC.,dps,FY2026,company,60.0,jpy,jquants,2026-04-30
9202,ANA HOLDINGS INC.,eps,FY2026,company,306.96,jpy,jquants,2026-04-30
9202,ANA HOLDINGS INC.,eps,FY2026,consensus,257.01965,jpy,yfinance,2026-08-27
9202,ANA HOLDINGS INC.,net_profit,FY2026,company,145000000000.0,jpy_abs,jquants,2026-04-30
9202,ANA HOLDINGS INC.,net_sales,FY2026,company,2480000000000.0,jpy_abs,jquants,2026-04-30
9202,ANA HOLDINGS INC.,net_sales,FY2026,consensus,2796647010270.0,jpy_abs,yfinance,2026-08-27
9202,ANA HOLDINGS INC.,operating_profit,FY2026,company,200000000000.0,jpy_abs,jquants,2026-04-30
9202,ANA HOLDINGS INC.,dps,FY2027,company,60.0,jpy,jquants,2026-04-30
9202,ANA HOLDINGS INC.,eps,FY2027,company,209.28,jpy,jquants,2026-04-30
9202,ANA HOLDINGS INC.,eps,FY2027,consensus,339.74127,jpy,yfinance,2026-08-27
9202,ANA HOLDINGS INC.,net_profit,FY2027,company,96000000000.0,jpy_abs,jquants,2026-04-30
9202,ANA HOLDINGS INC.,net_sales,FY2027,company,2770000000000.0,jpy_abs,jquants,2026-04-30
9202,ANA HOLDINGS INC.,net_sales,FY2027,consensus,2840734402740.0,jpy_abs,yfinance,2026-08-27
9202,ANA HOLDINGS INC.,operating_profit,FY2027,company,150000000000.0,jpy_abs,jquants,2026-04-30
9202,ANA HOLDINGS INC.,eps,FY2028,consensus,339.74127,jpy,yfinance,2026-08-27
9202,ANA HOLDINGS INC.,net_sales,FY2028,consensus,2840734402740.0,jpy_abs,yfinance,2026-08-27
9336,"Daiei Kankyo Co.,Ltd.",dps,FY2026,company,49.0,jpy,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",eps,FY2026,company,146.19,jpy,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",eps,FY2026,consensus,167.775,jpy,yfinance,2026-08-27
9336,"Daiei Kankyo Co.,Ltd.",net_profit,FY2026,company,14400000000.0,jpy_abs,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",net_sales,FY2026,company,83900000000.0,jpy_abs,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",net_sales,FY2026,consensus,96375000000.0,jpy_abs,yfinance,2026-08-27
9336,"Daiei Kankyo Co.,Ltd.",operating_profit,FY2026,company,21800000000.0,jpy_abs,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",dps,FY2027,company,55.0,jpy,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",eps,FY2027,company,164.25,jpy,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",eps,FY2027,consensus,181.4,jpy,yfinance,2026-08-27
9336,"Daiei Kankyo Co.,Ltd.",net_profit,FY2027,company,16400000000.0,jpy_abs,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",net_sales,FY2027,company,93900000000.0,jpy_abs,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",net_sales,FY2027,consensus,102550000000.0,jpy_abs,yfinance,2026-08-27
9336,"Daiei Kankyo Co.,Ltd.",operating_profit,FY2027,company,24300000000.0,jpy_abs,jquants,2026-05-14
9336,"Daiei Kankyo Co.,Ltd.",eps,FY2028,consensus,181.4,jpy,yfinance,2026-08-27
9336,"Daiei Kankyo Co.,Ltd.",net_sales,FY2028,consensus,102550000000.0,jpy_abs,yfinance,2026-08-27
9418,"U-NEXT HOLDINGS Co.,Ltd.",dps,FY2026,company,17.0,jpy,jquants,2026-04-13
9418,"U-NEXT HOLDINGS Co.,Ltd.",eps,FY2026,company,102.57,jpy,jquants,2026-04-13
9418,"U-NEXT HOLDINGS Co.,Ltd.",eps,FY2026,consensus,102.2,jpy,yfinance,2026-08-27
9418,"U-NEXT HOLDINGS Co.,Ltd.",net_profit,FY2026,company,18500000000.0,jpy_abs,jquants,2026-04-13
9418,"U-NEXT HOLDINGS Co.,Ltd.",net_sales,FY2026,company,424000000000.0,jpy_abs,jquants,2026-04-13
9418,"U-NEXT HOLDINGS Co.,Ltd.",net_sales,FY2026,consensus,459095666670.0,jpy_abs,yfinance,2026-08-27
9418,"U-NEXT HOLDINGS Co.,Ltd.",operating_profit,FY2026,company,33500000000.0,jpy_abs,jquants,2026-04-13
9418,"U-NEXT HOLDINGS Co.,Ltd.",eps,FY2027,consensus,110.26667,jpy,yfinance,2026-08-27
9418,"U-NEXT HOLDINGS Co.,Ltd.",net_sales,FY2027,consensus,510248000000.0,jpy_abs,yfinance,2026-08-27
9432,"NTT,Inc.",dps,FY2026,company,5.3,jpy,jquants,2026-05-08
9432,"NTT,Inc.",eps,FY2026,company,11.7,jpy,jquants,2026-05-08
9432,"NTT,Inc.",eps,FY2026,consensus,12.56552,jpy,yfinance,2026-08-27
9432,"NTT,Inc.",net_profit,FY2026,company,965000000000.0,jpy_abs,jquants,2026-05-08
9432,"NTT,Inc.",net_sales,FY2026,company,14164000000000.0,jpy_abs,jquants,2026-05-08
9432,"NTT,Inc.",net_sales,FY2026,consensus,15109668655200.0,jpy_abs,yfinance,2026-08-27
9432,"NTT,Inc.",operating_profit,FY2026,company,1660000000000.0,jpy_abs,jquants,2026-05-08
9432,"NTT,Inc.",dps,FY2027,company,5.4,jpy,jquants,2026-05-08
9432,"NTT,Inc.",eps,FY2027,company,12.1,jpy,jquants,2026-05-08
9432,"NTT,Inc.",eps,FY2027,consensus,13.52129,jpy,yfinance,2026-08-27
9432,"NTT,Inc.",net_profit,FY2027,company,980000000000.0,jpy_abs,jquants,2026-05-08
9432,"NTT,Inc.",net_sales,FY2027,company,15060000000000.0,jpy_abs,jquants,2026-05-08
9432,"NTT,Inc.",net_sales,FY2027,consensus,15620342180540.0,jpy_abs,yfinance,2026-08-27
9432,"NTT,Inc.",operating_profit,FY2027,company,1710000000000.0,jpy_abs,jquants,2026-05-08
9432,"NTT,Inc.",eps,FY2028,consensus,13.52129,jpy,yfinance,2026-08-27
9432,"NTT,Inc.",net_sales,FY2028,consensus,15620342180540.0,jpy_abs,yfinance,2026-08-27
9434,SoftBank Corp.,dps,FY2026,company,8.6,jpy,jquants,2026-05-11
9434,SoftBank Corp.,eps,FY2026,company,11.28,jpy,jquants,2026-05-11
9434,SoftBank Corp.,eps,FY2026,consensus,12.18697,jpy,yfinance,2026-08-27
9434,SoftBank Corp.,net_profit,FY2026,company,543000000000.0,jpy_abs,jquants,2026-05-11
9434,SoftBank Corp.,net_sales,FY2026,company,6950000000000.0,jpy_abs,jquants,2026-05-11
9434,SoftBank Corp.,net_sales,FY2026,consensus,7599334554020.0,jpy_abs,yfinance,2026-08-27
9434,SoftBank Corp.,operating_profit,FY2026,company,1020000000000.0,jpy_abs,jquants,2026-05-11
9434,SoftBank Corp.,dps,FY2027,company,8.8,jpy,jquants,2026-05-11
9434,SoftBank Corp.,eps,FY2027,company,11.54,jpy,jquants,2026-05-11
9434,SoftBank Corp.,eps,FY2027,consensus,13.17562,jpy,yfinance,2026-08-27
9434,SoftBank Corp.,net_profit,FY2027,company,560000000000.0,jpy_abs,jquants,2026-05-11
9434,SoftBank Corp.,net_sales,FY2027,company,7500000000000.0,jpy_abs,jquants,2026-05-11
9434,SoftBank Corp.,net_sales,FY2027,consensus,8040208583700.0,jpy_abs,yfinance,2026-08-27
9434,SoftBank Corp.,operating_profit,FY2027,company,1100000000000.0,jpy_abs,jquants,2026-05-11
9434,SoftBank Corp.,eps,FY2028,consensus,13.09634,jpy,yfinance,2026-08-27
9434,SoftBank Corp.,net_sales,FY2028,consensus,8009422869420.0,jpy_abs,yfinance,2026-08-27
9435,"HIKARI TSUSHIN,INC.",dps,FY2026,company,746.0,jpy,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",eps,FY2026,company,3440.12,jpy,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",eps,FY2026,consensus,2798.9497,jpy,yfinance,2026-08-27
9435,"HIKARI TSUSHIN,INC.",net_profit,FY2026,company,151014000000.0,jpy_abs,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",net_sales,FY2026,company,734791000000.0,jpy_abs,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",net_sales,FY2026,consensus,819009968000.0,jpy_abs,yfinance,2026-08-27
9435,"HIKARI TSUSHIN,INC.",operating_profit,FY2026,company,116664000000.0,jpy_abs,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",dps,FY2027,company,780.0,jpy,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",eps,FY2027,company,2738.32,jpy,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",eps,FY2027,consensus,3044.4294,jpy,yfinance,2026-08-27
9435,"HIKARI TSUSHIN,INC.",net_profit,FY2027,company,120000000000.0,jpy_abs,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",net_sales,FY2027,company,775000000000.0,jpy_abs,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",net_sales,FY2027,consensus,879637362000.0,jpy_abs,yfinance,2026-08-27
9435,"HIKARI TSUSHIN,INC.",operating_profit,FY2027,company,130000000000.0,jpy_abs,jquants,2026-05-13
9435,"HIKARI TSUSHIN,INC.",eps,FY2028,consensus,3044.4294,jpy,yfinance,2026-08-27
9435,"HIKARI TSUSHIN,INC.",net_sales,FY2028,consensus,879637362000.0,jpy_abs,yfinance,2026-08-27
9449,"GMO internet group,Inc.",eps,FY2026,consensus,216.32333,jpy,yfinance,2026-08-27
9449,"GMO internet group,Inc.",net_sales,FY2026,consensus,309294000000.0,jpy_abs,yfinance,2026-08-27
9449,"GMO internet group,Inc.",eps,FY2027,consensus,258.7275,jpy,yfinance,2026-08-27
9449,"GMO internet group,Inc.",net_sales,FY2027,consensus,334518750000.0,jpy_abs,yfinance,2026-08-27
9502,"Chubu Electric Power Company,Incorporated",dps,FY2026,company,70.0,jpy,jquants,2026-04-28
9502,"Chubu Electric Power Company,Incorporated",eps,FY2026,company,244.9,jpy,jquants,2026-04-28
9502,"Chubu Electric Power Company,Incorporated",eps,FY2026,consensus,227.83167,jpy,yfinance,2026-08-27
9502,"Chubu Electric Power Company,Incorporated",net_profit,FY2026,company,185000000000.0,jpy_abs,jquants,2026-04-28
9502,"Chubu Electric Power Company,Incorporated",net_sales,FY2026,company,3550000000000.0,jpy_abs,jquants,2026-04-28
9502,"Chubu Electric Power Company,Incorporated",net_sales,FY2026,consensus,3787266666670.0,jpy_abs,yfinance,2026-08-27
9502,"Chubu Electric Power Company,Incorporated",dps,FY2027,company,70.0,jpy,jquants,2026-04-28
9502,"Chubu Electric Power Company,Incorporated",eps,FY2027,consensus,292.74332,jpy,yfinance,2026-08-27
9502,"Chubu Electric Power Company,Incorporated",net_sales,FY2027,consensus,3821583333330.0,jpy_abs,yfinance,2026-08-27
9502,"Chubu Electric Power Company,Incorporated",eps,FY2028,consensus,292.74332,jpy,yfinance,2026-08-27
9502,"Chubu Electric Power Company,Incorporated",net_sales,FY2028,consensus,3821583333330.0,jpy_abs,yfinance,2026-08-27
9503,"The Kansai Electric Power Company,Incorporated",dps,FY2026,company,75.0,jpy,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",eps,FY2026,company,323.14,jpy,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",eps,FY2026,consensus,284.1875,jpy,yfinance,2026-08-27
9503,"The Kansai Electric Power Company,Incorporated",net_profit,FY2026,company,360000000000.0,jpy_abs,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",net_sales,FY2026,company,4050000000000.0,jpy_abs,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",net_sales,FY2026,consensus,4364983333330.0,jpy_abs,yfinance,2026-08-27
9503,"The Kansai Electric Power Company,Incorporated",operating_profit,FY2026,company,450000000000.0,jpy_abs,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",dps,FY2027,company,80.0,jpy,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",eps,FY2027,company,278.26,jpy,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",eps,FY2027,consensus,242.74333,jpy,yfinance,2026-08-27
9503,"The Kansai Electric Power Company,Incorporated",net_profit,FY2027,company,310000000000.0,jpy_abs,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",net_sales,FY2027,company,4500000000000.0,jpy_abs,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",net_sales,FY2027,consensus,4387450000000.0,jpy_abs,yfinance,2026-08-27
9503,"The Kansai Electric Power Company,Incorporated",operating_profit,FY2027,company,250000000000.0,jpy_abs,jquants,2026-04-30
9503,"The Kansai Electric Power Company,Incorporated",eps,FY2028,consensus,242.74333,jpy,yfinance,2026-08-27
9503,"The Kansai Electric Power Company,Incorporated",net_sales,FY2028,consensus,4387450000000.0,jpy_abs,yfinance,2026-08-27
9504,"The Chugoku Electric Power Company,Incorporated",dps,FY2026,company,27.0,jpy,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",eps,FY2026,company,225.3,jpy,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",eps,FY2026,consensus,113.3775,jpy,yfinance,2026-08-27
9504,"The Chugoku Electric Power Company,Incorporated",net_profit,FY2026,company,81000000000.0,jpy_abs,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",net_sales,FY2026,company,1400000000000.0,jpy_abs,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",net_sales,FY2026,consensus,1529000000000.0,jpy_abs,yfinance,2026-08-27
9504,"The Chugoku Electric Power Company,Incorporated",operating_profit,FY2026,company,115000000000.0,jpy_abs,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",dps,FY2027,company,30.0,jpy,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",eps,FY2027,company,86.2,jpy,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",eps,FY2027,consensus,167.8075,jpy,yfinance,2026-08-27
9504,"The Chugoku Electric Power Company,Incorporated",net_profit,FY2027,company,31000000000.0,jpy_abs,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",net_sales,FY2027,company,1490000000000.0,jpy_abs,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",net_sales,FY2027,consensus,1526333333330.0,jpy_abs,yfinance,2026-08-27
9504,"The Chugoku Electric Power Company,Incorporated",operating_profit,FY2027,company,52000000000.0,jpy_abs,jquants,2026-04-28
9504,"The Chugoku Electric Power Company,Incorporated",eps,FY2028,consensus,167.8075,jpy,yfinance,2026-08-27
9504,"The Chugoku Electric Power Company,Incorporated",net_sales,FY2028,consensus,1526333333330.0,jpy_abs,yfinance,2026-08-27
9505,Hokuriku Electric Power Company,dps,FY2026,company,25.0,jpy,jquants,2026-04-28
